tick, sec, speed, distance, spdacm, x, y
367, 6.116667, 1.335874, 260.197317, 258.867188, 758.867188, 109.000000
368, 6.133333, 1.338928, 261.536246, 260.203125, 760.203125, 109.000000
369, 6.150000, 1.341980, 262.878226, 261.542969, 761.542969, 109.000000
370, 6.166667, 1.345029, 264.223255, 262.882813, 762.882813, 109.000000
371, 6.183333, 1.348075, 265.571330, 264.230469, 764.230469, 109.000000
372, 6.200000, 1.351118, 266.922448, 265.578125, 765.578125, 109.000000
373, 6.216667, 1.354159, 268.276607, 266.929688, 766.929688, 109.000000
374, 6.233333, 1.357197, 269.633803, 268.281250, 768.281250, 109.000000
375, 6.250000, 1.360232, 270.994035, 269.640625, 769.640625, 109.000000
376, 6.266667, 1.363264, 272.357299, 271.000000, 771.000000, 109.000000
377, 6.283333, 1.366293, 273.723592, 272.363281, 772.363281, 109.000000
378, 6.300000, 1.369320, 275.092913, 273.730469, 773.730469, 109.000000
379, 6.316667, 1.372344, 276.465257, 275.097656, 775.097656, 109.000000
380, 6.333333, 1.375365, 277.840622, 276.472656, 776.472656, 109.000000
381, 6.350000, 1.378384, 279.219006, 277.847656, 777.847656, 109.000000
382, 6.366667, 1.380000, 280.599006, 279.226563, 779.226563, 109.000000
383, 6.383333, 1.380000, 281.979006, 280.605469, 780.605469, 109.000000
384, 6.400000, 1.380000, 283.359006, 281.984375, 781.984375, 109.000000
385, 6.416667, 1.380000, 284.739006, 283.367188, 783.367188, 109.000000
386, 6.433333, 1.380000, 286.119006, 284.746094, 784.746094, 109.000000
387, 6.450000, 1.380000, 287.499006, 286.125000, 786.125000, 109.000000
388, 6.466667, 1.380000, 288.879006, 287.503906, 787.503906, 109.000000
389, 6.483333, 1.380000, 290.259006, 288.886719, 788.886719, 109.000000
390, 6.500000, 1.380000, 291.639006, 290.265625, 790.265625, 109.000000
391, 6.516667, 1.380000, 293.019006, 291.644531, 791.644531, 109.000000
392, 6.533333, 1.380000, 294.399006, 293.023438, 793.023438, 109.000000
393, 6.550000, 1.380000, 295.779006, 294.406250, 794.406250, 109.000000
394, 6.566667, 1.380000, 297.159006, 295.785156, 795.785156, 109.000000
395, 6.583333, 1.380000, 298.539006, 297.164063, 797.164063, 109.000000
396, 6.600000, 1.380000, 299.919006, 298.546875, 798.546875, 109.000000
397, 6.616667, 1.380000, 301.299006, 299.925781, 799.925781, 109.000000
398, 6.633333, 1.380000, 302.679006, 301.304688, 801.304688, 109.000000
399, 6.650000, 1.380000, 304.059006, 302.683594, 802.683594, 109.000000
400, 6.666667, 1.380000, 305.439006, 304.066406, 804.066406, 109.000000
401, 6.683333, 1.380000, 306.819006, 305.445313, 805.445313, 109.000000
402, 6.700000, 1.380000, 308.199006, 306.824219, 806.824219, 109.000000
403, 6.716667, 1.380000, 309.579006, 308.207031, 808.207031, 109.000000
404, 6.733333, 1.380000, 310.959006, 309.585938, 809.585938, 109.000000
405, 6.750000, 1.380000, 312.339006, 310.964844, 810.964844, 109.000000
406, 6.766667, 1.380000, 313.719006, 312.343750, 812.343750, 109.000000
407, 6.783333, 1.380000, 315.099006, 313.726563, 813.726563, 109.000000
408, 6.800000, 1.380000, 316.479006, 315.105469, 815.105469, 109.000000
409, 6.816667, 1.380000, 317.859006, 316.484375, 816.484375, 109.000000
410, 6.833333, 1.380000, 319.239006, 317.867188, 817.867188, 109.000000
411, 6.850000, 1.380000, 320.619006, 319.246094, 819.246094, 109.000000
412, 6.866667, 1.380000, 321.999006, 320.625000, 820.625000, 109.000000
413, 6.883333, 1.380000, 323.379006, 322.003906, 822.003906, 109.000000
414, 6.900000, 1.380000, 324.759006, 323.386719, 823.386719, 109.000000
415, 6.916667, 1.380000, 326.139006, 324.765625, 824.765625, 109.000000
416, 6.933333, 1.380000, 327.519006, 326.144531, 826.144531, 109.000000
417, 6.950000, 1.380000, 328.899006, 327.523438, 827.523438, 109.000000
418, 6.966667, 1.380000, 330.279006, 328.906250, 828.906250, 109.000000
419, 6.983333, 1.380000, 331.659006, 330.285156, 830.285156, 109.000000
420, 7.000000, 1.380000, 333.039006, 331.664063, 831.664063, 109.000000
421, 7.016667, 1.380000, 334.419006, 333.046875, 833.046875, 109.000000
422, 7.033333, 1.380000, 335.799006, 334.425781, 834.425781, 109.000000
423, 7.050000, 1.380000, 337.179006, 335.804688, 835.804688, 109.000000
424, 7.066667, 1.380000, 338.559006, 337.183594, 837.183594, 109.000000
425, 7.083333, 1.380000, 339.939006, 338.566406, 838.566406, 109.000000
426, 7.100000, 1.380000, 341.319006, 339.945313, 839.945313, 109.000000
427, 7.116667, 1.380000, 342.699006, 341.324219, 841.324219, 109.000000
428, 7.133333, 1.380000, 344.079006, 342.707031, 842.707031, 109.000000
429, 7.150000, 1.380000, 345.459006, 344.085938, 844.085938, 109.000000
430, 7.166667, 1.380000, 346.839006, 345.464844, 845.464844, 109.000000
431, 7.183333, 1.380000, 348.219006, 346.843750, 846.843750, 109.000000
432, 7.200000, 1.380000, 349.599006, 348.226563, 848.226563, 109.000000
433, 7.216667, 1.380000, 350.979006, 349.605469, 849.605469, 109.000000
434, 7.233333, 1.380000, 352.359006, 350.984375, 850.984375, 109.000000
435, 7.250000, 1.380000, 353.739006, 352.367188, 852.367188, 109.000000
436, 7.266667, 1.380000, 355.119006, 353.746094, 853.746094, 109.000000
437, 7.283333, 1.380000, 356.499006, 355.125000, 855.125000, 109.000000
438, 7.300000, 1.380000, 357.879006, 356.503906, 856.503906, 109.000000
439, 7.316667, 1.380000, 359.259006, 357.886719, 857.886719, 109.000000
440, 7.333333, 1.380000, 360.639006, 359.265625, 859.265625, 109.000000
441, 7.350000, 1.380000, 362.019006, 360.644531, 860.644531, 109.000000
442, 7.366667, 1.380000, 363.399006, 362.023438, 862.023438, 109.000000
443, 7.383333, 1.380000, 364.779006, 363.406250, 863.406250, 109.000000
444, 7.400000, 1.380000, 366.159006, 364.785156, 864.785156, 109.000000
445, 7.416667, 1.380000, 367.539006, 366.164063, 866.164063, 109.000000
446, 7.433333, 1.380000, 368.919006, 367.546875, 867.546875, 109.000000
447, 7.450000, 1.380000, 370.299006, 368.925781, 868.925781, 109.000000
448, 7.466667, 1.380000, 371.679006, 370.304688, 870.304688, 109.000000
449, 7.483333, 1.380000, 373.059006, 371.683594, 871.683594, 109.000000
450, 7.500000, 1.380000, 374.439006, 373.066406, 873.066406, 109.000000
451, 7.516667, 1.380000, 375.819006, 374.445313, 874.445313, 109.000000
452, 7.533333, 1.380000, 377.199006, 375.824219, 875.824219, 109.000000
453, 7.550000, 1.380000, 378.579006, 377.207031, 877.207031, 109.000000
454, 7.566667, 1.380000, 379.959006, 378.585938, 878.585938, 109.000000
455, 7.583333, 1.380000, 381.339006, 379.964844, 879.964844, 109.000000
456, 7.600000, 1.380000, 382.719006, 381.343750, 881.343750, 109.000000
457, 7.616667, 1.380000, 384.099006, 382.726563, 882.726563, 109.000000
458, 7.633333, 1.380000, 385.479006, 384.105469, 884.105469, 109.000000
459, 7.650000, 1.380000, 386.859006, 385.484375, 885.484375, 109.000000
460, 7.666667, 1.380000, 388.239006, 386.867188, 886.867188, 109.000000
461, 7.683333, 1.380000, 389.619006, 388.246094, 888.246094, 109.000000
462, 7.700000, 1.380000, 390.999006, 389.625000, 889.625000, 109.000000
463, 7.716667, 1.380000, 392.379006, 391.003906, 891.003906, 109.000000
464, 7.733333, 1.380000, 393.759006, 392.386719, 892.386719, 109.000000
465, 7.750000, 1.373905, 395.132912, 393.765625, 893.765625, 109.000000
466, 7.766667, 1.367811, 396.500723, 395.140625, 895.140625, 109.000000
467, 7.783333, 1.361717, 397.862439, 396.507813, 896.507813, 109.000000
468, 7.800000, 1.355622, 399.218062, 397.867188, 897.867188, 109.000000
469, 7.816667, 1.349528, 400.567590, 399.222656, 899.222656, 109.000000
470, 7.833333, 1.343434, 401.911024, 400.574219, 900.574219, 109.000000
471, 7.850000, 1.337340, 403.248364, 401.917969, 901.917969, 109.000000
472, 7.866667, 1.331247, 404.579611, 403.253906, 903.253906, 109.000000
473, 7.883333, 1.325153, 405.904764, 404.585938, 904.585938, 109.000000
474, 7.900000, 1.319059, 407.223823, 405.910156, 905.910156, 109.000000
475, 7.916667, 1.312966, 408.536789, 407.230469, 907.230469, 109.000000
476, 7.933333, 1.306873, 409.843662, 408.542969, 908.542969, 109.000000
477, 7.950000, 1.300780, 411.144442, 409.851563, 909.851563, 109.000000
478, 7.966667, 1.294687, 412.439129, 411.152344, 911.152344, 109.000000
479, 7.983333, 1.288594, 413.727723, 412.445313, 912.445313, 109.000000
480, 8.000000, 1.282501, 415.010224, 413.734375, 913.734375, 109.000000
481, 8.016667, 1.276409, 416.286633, 415.015625, 915.015625, 109.000000
482, 8.033333, 1.270316, 417.556950, 416.292969, 916.292969, 109.000000
483, 8.050000, 1.264224, 418.821174, 417.562500, 917.562500, 109.000000
484, 8.066667, 1.258132, 420.079306, 418.828125, 918.828125, 109.000000
485, 8.083333, 1.252040, 421.331346, 420.085938, 920.085938, 109.000000
486, 8.100000, 1.245948, 422.577294, 421.335938, 921.335938, 109.000000
487, 8.116667, 1.239856, 423.817150, 422.582031, 922.582031, 109.000000
488, 8.133333, 1.233765, 425.050915, 423.824219, 923.824219, 109.000000
489, 8.150000, 1.227674, 426.278589, 425.058594, 925.058594, 109.000000
490, 8.166667, 1.221582, 427.500171, 426.285156, 926.285156, 109.000000
491, 8.183333, 1.215491, 428.715662, 427.507813, 927.507813, 109.000000
492, 8.200000, 1.209400, 429.925062, 428.722656, 928.722656, 109.000000
493, 8.216667, 1.203309, 431.128372, 429.929688, 929.929688, 109.000000
494, 8.233333, 1.197219, 432.325591, 431.132813, 931.132813, 109.000000
495, 8.250000, 1.191128, 433.516719, 432.332031, 932.332031, 109.000000
496, 8.266667, 1.185038, 434.701757, 433.523438, 933.523438, 109.000000
497, 8.283333, 1.178948, 435.880705, 434.707031, 934.707031, 109.000000
498, 8.300000, 1.172858, 437.053563, 435.886719, 935.886719, 109.000000
499, 8.316667, 1.166768, 438.220331, 437.058594, 937.058594, 109.000000
500, 8.333333, 1.160678, 439.381009, 438.226563, 938.226563, 109.000000
501, 8.350000, 1.154589, 440.535598, 439.386719, 939.386719, 109.000000
502, 8.366667, 1.148500, 441.684097, 440.542969, 940.542969, 109.000000
503, 8.383333, 1.142410, 442.826508, 441.691406, 941.691406, 109.000000
504, 8.400000, 1.136321, 443.962829, 442.832031, 942.832031, 109.000000
505, 8.416667, 1.130233, 445.093062, 443.968750, 943.968750, 109.000000
506, 8.433333, 1.124144, 446.217206, 445.097656, 945.097656, 109.000000
507, 8.450000, 1.118055, 447.335261, 446.222656, 946.222656, 109.000000
508, 8.466667, 1.111967, 448.447229, 447.339844, 947.339844, 109.000000
509, 8.483333, 1.105879, 449.553108, 448.453125, 948.453125, 109.000000
510, 8.500000, 1.099791, 450.652899, 449.558594, 949.558594, 109.000000
511, 8.516667, 1.093704, 451.746602, 450.660156, 950.660156, 109.000000
512, 8.533333, 1.087616, 452.834218, 451.753906, 951.753906, 109.000000
513, 8.550000, 1.081529, 453.915747, 452.839844, 952.839844, 109.000000
514, 8.566667, 1.075441, 454.991188, 453.921875, 953.921875, 109.000000
515, 8.583333, 1.069355, 456.060543, 454.996094, 954.996094, 109.000000
516, 8.600000, 1.063268, 457.123811, 456.066406, 956.066406, 109.000000
517, 8.616667, 1.057181, 458.180992, 457.128906, 957.128906, 109.000000
518, 8.633333, 1.051095, 459.232087, 458.187500, 958.187500, 109.000000
519, 8.650000, 1.045009, 460.277096, 459.238281, 959.238281, 109.000000
520, 8.666667, 1.038923, 461.316018, 460.285156, 960.285156, 109.000000
521, 8.683333, 1.032837, 462.348855, 461.324219, 961.324219, 109.000000
522, 8.700000, 1.026752, 463.375607, 462.355469, 962.355469, 109.000000
523, 8.716667, 1.020666, 464.396273, 463.382813, 963.382813, 109.000000
524, 8.733333, 1.014581, 465.410854, 464.402344, 964.402344, 109.000000
525, 8.750000, 1.008496, 466.419350, 465.417969, 965.417969, 109.000000
526, 8.766667, 1.002412, 467.421762, 466.425781, 966.425781, 109.000000
527, 8.783333, 0.996327, 468.418089, 467.429688, 967.429688, 109.000000
528, 8.800000, 0.990243, 469.408332, 468.425781, 968.425781, 109.000000
529, 8.816667, 0.984159, 470.392491, 469.414063, 969.414063, 109.000000
530, 8.833333, 0.978075, 471.370566, 470.398438, 970.398438, 109.000000
531, 8.850000, 0.971992, 472.342558, 471.375000, 971.375000, 109.000000
532, 8.866667, 0.965908, 473.308467, 472.347656, 972.347656, 109.000000
533, 8.883333, 0.959825, 474.268292, 473.316406, 973.316406, 109.000000
534, 8.900000, 0.953743, 475.222035, 474.273438, 974.273438, 109.000000
535, 8.916667, 0.947660, 476.169695, 475.226563, 975.226563, 109.000000
536, 8.933333, 0.941578, 477.111273, 476.175781, 976.175781, 109.000000
537, 8.950000, 0.935496, 478.046768, 477.117188, 977.117188, 109.000000
538, 8.966667, 0.929414, 478.976183, 478.054688, 978.054688, 109.000000
539, 8.983333, 0.923333, 479.899515, 478.984375, 978.984375, 109.000000
540, 9.000000, 0.917251, 480.816766, 479.906250, 979.906250, 109.000000
541, 9.016667, 0.911170, 481.727937, 480.824219, 980.824219, 109.000000
542, 9.033333, 0.905090, 482.633026, 481.734375, 981.734375, 109.000000
543, 9.050000, 0.899009, 483.532035, 482.640625, 982.640625, 109.000000
544, 9.066667, 0.892929, 484.424964, 483.539063, 983.539063, 109.000000
545, 9.083333, 0.886849, 485.311814, 484.429688, 984.429688, 109.000000
546, 9.100000, 0.880770, 486.192583, 485.316406, 985.316406, 109.000000
547, 9.116667, 0.874690, 487.067273, 486.199219, 986.199219, 109.000000
548, 9.133333, 0.868611, 487.935885, 487.074219, 987.074219, 109.000000
549, 9.150000, 0.862533, 488.798417, 487.941406, 987.941406, 109.000000
550, 9.166667, 0.856454, 489.654871, 488.804688, 988.804688, 109.000000
551, 9.183333, 0.850376, 490.505247, 489.660156, 989.660156, 109.000000
552, 9.200000, 0.844298, 491.349546, 490.511719, 990.511719, 109.000000
553, 9.216667, 0.838221, 492.187766, 491.355469, 991.355469, 109.000000
554, 9.233333, 0.832144, 493.019910, 492.195313, 992.195313, 109.000000
555, 9.250000, 0.826067, 493.845977, 493.027344, 993.027344, 109.000000
556, 9.266667, 0.819990, 494.665967, 493.851563, 993.851563, 109.000000
557, 9.283333, 0.813914, 495.479881, 494.671875, 994.671875, 109.000000
558, 9.300000, 0.807838, 496.287719, 495.484375, 995.484375, 109.000000
559, 9.316667, 0.801763, 497.089482, 496.292969, 996.292969, 109.000000
560, 9.333333, 0.795688, 497.885170, 497.097656, 997.097656, 109.000000
561, 9.350000, 0.789613, 498.674783, 497.890625, 997.890625, 109.000000
562, 9.366667, 0.783538, 499.458321, 498.679688, 998.679688, 109.000000
563, 9.383333, 0.777464, 500.235785, 499.464844, 999.464844, 109.000000
564, 9.400000, 0.771391, 501.007176, 500.242188, 1000.242188, 109.000000
565, 9.416667, 0.765317, 501.772494, 501.011719, 1001.011719, 109.000000
566, 9.433333, 0.759244, 502.531738, 501.777344, 1001.777344, 109.000000
567, 9.450000, 0.753172, 503.284910, 502.539063, 1002.539063, 109.000000
568, 9.466667, 0.747100, 504.032010, 503.292969, 1003.292969, 109.000000
569, 9.483333, 0.741028, 504.773038, 504.039063, 1004.039063, 109.000000
570, 9.500000, 0.734957, 505.507994, 504.781250, 1004.781250, 109.000000
571, 9.516667, 0.728886, 506.236880, 505.515625, 1005.515625, 109.000000
572, 9.533333, 0.722815, 506.959695, 506.242188, 1006.242188, 109.000000
573, 9.550000, 0.716745, 507.676441, 506.964844, 1006.964844, 109.000000
574, 9.566667, 0.710676, 508.387116, 507.683594, 1007.683594, 109.000000
575, 9.583333, 0.704606, 509.091723, 508.394531, 1008.394531, 109.000000
576, 9.600000, 0.698538, 509.790260, 509.097656, 1009.097656, 109.000000
577, 9.616667, 0.692469, 510.482730, 509.796875, 1009.796875, 109.000000
578, 9.633333, 0.686402, 511.169131, 510.488281, 1010.488281, 109.000000
579, 9.650000, 0.680334, 511.849465, 511.175781, 1011.175781, 109.000000
580, 9.666667, 0.674267, 512.523732, 511.855469, 1011.855469, 109.000000
581, 9.683333, 0.668201, 513.191933, 512.531250, 1012.531250, 109.000000
582, 9.700000, 0.662135, 513.854068, 513.199219, 1013.199219, 109.000000
583, 9.716667, 0.656070, 514.510138, 513.859375, 1013.859375, 109.000000
584, 9.733333, 0.650005, 515.160143, 514.515625, 1014.515625, 109.000000
585, 9.750000, 0.643941, 515.804083, 515.167969, 1015.167969, 109.000000
586, 9.766667, 0.637877, 516.441960, 515.808594, 1015.808594, 109.000000
587, 9.783333, 0.631814, 517.073774, 516.449219, 1016.449219, 109.000000
588, 9.800000, 0.625751, 517.699525, 517.082031, 1017.082031, 109.000000
589, 9.816667, 0.619689, 518.319213, 517.707031, 1017.707031, 109.000000
590, 9.833333, 0.613627, 518.932841, 518.324219, 1018.324219, 109.000000
591, 9.850000, 0.607566, 519.540407, 518.937500, 1018.937500, 109.000000
592, 9.866667, 0.601506, 520.141913, 519.546875, 1019.546875, 109.000000
593, 9.883333, 0.595446, 520.737359, 520.148438, 1020.148438, 109.000000
594, 9.900000, 0.589387, 521.326746, 520.742188, 1020.742188, 109.000000
595, 9.916667, 0.583329, 521.910075, 521.332031, 1021.332031, 109.000000
596, 9.933333, 0.577271, 522.487346, 521.917969, 1021.917969, 109.000000
597, 9.950000, 0.571214, 523.058559, 522.492188, 1022.492188, 109.000000
598, 9.966667, 0.565157, 523.623717, 523.066406, 1023.066406, 109.000000
599, 9.983333, 0.559102, 524.182818, 523.628906, 1023.628906, 109.000000
600, 10.000000, 0.553047, 524.735865, 524.187500, 1024.187500, 109.000000
601, 10.016667, 0.546992, 525.282857, 524.742188, 1024.742188, 109.000000
602, 10.033333, 0.540939, 525.823796, 525.289063, 1025.289063, 109.000000
603, 10.050000, 0.534886, 526.358682, 525.832031, 1025.832031, 109.000000
604, 10.066667, 0.528834, 526.887515, 526.363281, 1026.363281, 109.000000
605, 10.083333, 0.522783, 527.410298, 526.894531, 1026.894531, 109.000000
606, 10.100000, 0.516732, 527.927030, 527.417969, 1027.417969, 109.000000
607, 10.116667, 0.510682, 528.437712, 527.933594, 1027.933594, 109.000000
608, 10.133333, 0.504634, 528.942346, 528.445313, 1028.445313, 109.000000
609, 10.150000, 0.498586, 529.440932, 528.949219, 1028.949219, 109.000000
610, 10.166667, 0.492539, 529.933471, 529.449219, 1029.449219, 109.000000
611, 10.183333, 0.486493, 530.419964, 529.941406, 1029.941406, 109.000000
612, 10.200000, 0.480448, 530.900411, 530.425781, 1030.425781, 109.000000
613, 10.216667, 0.474403, 531.374815, 530.906250, 1030.906250, 109.000000
614, 10.233333, 0.468360, 531.843175, 531.382813, 1031.382813, 109.000000
615, 10.250000, 0.462318, 532.305493, 531.847656, 1031.847656, 109.000000
616, 10.266667, 0.456277, 532.761770, 532.312500, 1032.312500, 109.000000
617, 10.283333, 0.450237, 533.212006, 532.769531, 1032.769531, 109.000000
618, 10.300000, 0.444198, 533.656204, 533.218750, 1033.218750, 109.000000
619, 10.316667, 0.438160, 534.094364, 533.664063, 1033.664063, 109.000000
620, 10.333333, 0.432123, 534.526487, 534.101563, 1034.101563, 109.000000
621, 10.350000, 0.426087, 534.952574, 534.531250, 1034.531250, 109.000000
622, 10.366667, 0.420053, 535.372627, 534.957031, 1034.957031, 109.000000
623, 10.383333, 0.414020, 535.786647, 535.378906, 1035.378906, 109.000000
624, 10.400000, 0.407988, 536.194635, 535.792969, 1035.792969, 109.000000
625, 10.416667, 0.401957, 536.596592, 536.199219, 1036.199219, 109.000000
626, 10.433333, 0.395928, 536.992521, 536.601563, 1036.601563, 109.000000
627, 10.450000, 0.389900, 537.382421, 537.000000, 1037.000000, 109.000000
628, 10.466667, 0.383874, 537.766295, 537.390625, 1037.390625, 109.000000
629, 10.483333, 0.377849, 538.144145, 537.773438, 1037.773438, 109.000000
630, 10.500000, 0.371826, 538.515970, 538.152344, 1038.152344, 109.000000
631, 10.516667, 0.365804, 538.881775, 538.523438, 1038.523438, 109.000000
632, 10.533333, 0.359784, 539.241559, 538.886719, 1038.886719, 109.000000
633, 10.550000, 0.353766, 539.595324, 539.246094, 1039.246094, 109.000000
634, 10.566667, 0.347749, 539.943073, 539.601563, 1039.601563, 109.000000
635, 10.583333, 0.341734, 540.284808, 539.949219, 1039.949219, 109.000000
636, 10.600000, 0.335721, 540.620529, 540.292969, 1040.292969, 109.000000
637, 10.616667, 0.329710, 540.950239, 540.625000, 1040.625000, 109.000000
638, 10.633333, 0.323701, 541.273939, 540.957031, 1040.957031, 109.000000
639, 10.650000, 0.317694, 541.591633, 541.281250, 1041.281250, 109.000000
640, 10.666667, 0.311689, 541.903322, 541.597656, 1041.597656, 109.000000
641, 10.683333, 0.305686, 542.209009, 541.910156, 1041.910156, 109.000000
642, 10.700000, 0.299686, 542.508694, 542.214844, 1042.214844, 109.000000
643, 10.716667, 0.293688, 542.802383, 542.515625, 1042.515625, 109.000000
644, 10.733333, 0.287693, 543.090075, 542.808594, 1042.808594, 109.000000
645, 10.750000, 0.281700, 543.371775, 543.097656, 1043.097656, 109.000000
646, 10.766667, 0.275710, 543.647484, 543.378906, 1043.378906, 109.000000
647, 10.783333, 0.269722, 543.917207, 543.652344, 1043.652344, 109.000000
648, 10.800000, 0.263738, 544.180945, 543.921875, 1043.921875, 109.000000
649, 10.816667, 0.257757, 544.438702, 544.187500, 1044.187500, 109.000000
650, 10.833333, 0.251779, 544.690480, 544.445313, 1044.445313, 109.000000
651, 10.850000, 0.245804, 544.936284, 544.695313, 1044.695313, 109.000000
652, 10.866667, 0.239833, 545.176117, 544.941406, 1044.941406, 109.000000
653, 10.883333, 0.233865, 545.409982, 545.183594, 1045.183594, 109.000000
654, 10.900000, 0.227902, 545.637884, 545.417969, 1045.417969, 109.000000
655, 10.916667, 0.221942, 545.859827, 545.644531, 1045.644531, 109.000000
656, 10.933333, 0.215987, 546.075814, 545.867188, 1045.867188, 109.000000
657, 10.950000, 0.210036, 546.285850, 546.082031, 1046.082031, 109.000000
658, 10.966667, 0.204091, 546.489941, 546.292969, 1046.292969, 109.000000
659, 10.983333, 0.198150, 546.688090, 546.496094, 1046.496094, 109.000000
660, 11.000000, 0.192214, 546.880305, 546.695313, 1046.695313, 109.000000
661, 11.016667, 0.186284, 547.066589, 546.886719, 1046.886719, 109.000000
662, 11.033333, 0.180360, 547.246949, 547.074219, 1047.074219, 109.000000
663, 11.050000, 0.174443, 547.421392, 547.253906, 1047.253906, 109.000000
664, 11.066667, 0.168532, 547.589925, 547.429688, 1047.429688, 109.000000
665, 11.083333, 0.162629, 547.752553, 547.597656, 1047.597656, 109.000000
666, 11.100000, 0.156733, 547.909287, 547.757813, 1047.757813, 109.000000
667, 11.116667, 0.150846, 548.060133, 547.914063, 1047.914063, 109.000000
668, 11.133333, 0.144968, 548.205100, 548.066406, 1048.066406, 109.000000
669, 11.150000, 0.139099, 548.344199, 548.210938, 1048.210938, 109.000000
670, 11.166667, 0.133241, 548.477439, 548.351563, 1048.351563, 109.000000
671, 11.183333, 0.127394, 548.604833, 548.484375, 1048.484375, 109.000000
672, 11.200000, 0.121559, 548.726392, 548.609375, 1048.609375, 109.000000
673, 11.216667, 0.115738, 548.842129, 548.734375, 1048.734375, 109.000000
674, 11.233333, 0.109931, 548.952060, 548.847656, 1048.847656, 109.000000
675, 11.250000, 0.104141, 549.056201, 548.957031, 1048.957031, 109.000000
676, 11.266667, 0.098368, 549.154569, 549.062500, 1049.062500, 109.000000
677, 11.283333, 0.092615, 549.247184, 549.160156, 1049.160156, 109.000000
678, 11.300000, 0.086884, 549.334069, 549.253906, 1049.253906, 109.000000
679, 11.316667, 0.081179, 549.415247, 549.339844, 1049.339844, 109.000000
680, 11.333333, 0.075501, 549.490748, 549.421875, 1049.421875, 109.000000
681, 11.350000, 0.069855, 549.560603, 549.496094, 1049.496094, 109.000000
682, 11.366667, 0.064246, 549.624849, 549.566406, 1049.566406, 109.000000
683, 11.383333, 0.058679, 549.683528, 549.632813, 1049.632813, 109.000000
684, 11.400000, 0.053162, 549.736690, 549.691406, 1049.691406, 109.000000
685, 11.416667, 0.047703, 549.784393, 549.742188, 1049.742188, 109.000000
686, 11.433333, 0.042316, 549.826709, 549.789063, 1049.789063, 109.000000
687, 11.450000, 0.037014, 549.863723, 549.832031, 1049.832031, 109.000000
688, 11.466667, 0.031819, 549.895541, 549.871094, 1049.871094, 109.000000
689, 11.483333, 0.026758, 549.922299, 549.902344, 1049.902344, 109.000000
690, 11.500000, 0.021873, 549.944172, 549.929688, 1049.929688, 109.000000
691, 11.516667, 0.017219, 549.961391, 549.949219, 1049.949219, 109.000000
692, 11.533333, 0.012882, 549.974273, 549.968750, 1049.968750, 109.000000
693, 11.550000, 0.008987, 549.983261, 549.980469, 1049.980469, 109.000000
694, 11.566667, 0.005708, 549.988968, 549.988281, 1049.988281, 109.000000
695, 11.583333, 0.003242, 549.992211, 549.996094, 1049.996094, 109.000000
696, 11.600000, 0.001680, 549.993891, 550.000000, 1050.000000, 109.000000
